OrderID,CustomerID,CustomerName,Country,Category,OrderDate,Quantity,UnitPrice,PaymentMethod,TotalAmount
202,f5b78cc7-e6b3-4944-8b32-3e357922bac2,John Perez,USA,Romance,2024-02-15,3,47.9,Credit Card,143.7
203,a8aa7158-2b70-4525-bc67-f831cbc84759,Adam Gillespie,USA,Fiction,2023-09-27,3,23.21,PayPal,69.63
204,a9f25336-83f4-49a9-88a6-39d015b52908,Matthew Lucas,Germany,Romance,2023-07-22,3,20.56,Credit Card,61.68
205,17e8392a-55ce-45db-9e87-e04ca2086977,Theresa Davis,UK,Fiction,2024-10-08,3,36.3,Credit Card,108.9
206,3c20592f-c04a-46c4-b3b6-3fe1d1843324,Sherry Franco,USA,Fiction,2023-12-24,1,51.93,Credit Card,51.93
207,ce7ae7f6-3982-4cff-8f77-a665ac3c5640,Robert Jenkins,USA,Fantasy,2024-08-13,2,40.99,Bank Transfer,81.98
208,0bd4a990-0640-4e0f-a5b8-fd4b32fa2de8,Cathy Young,UK,Science,2023-09-24,3,24.43,Credit Card,73.29
209,9c7c7377-79a2-4903-bbe3-3b243eae0032,Steven Davis,USA,Non-Fiction,2024-06-02,1,24.38,Gift Card,24.38
210,74962764-12a4-4ef0-84bb-b7a9d98868dd,Mariah Collins,USA,Fiction,2023-06-01,1,27.18,Bank Transfer,27.18
211,935f2b0a-a138-4ddc-a2d9-de5d6a18ce4c,Edward Stanton,Canada,Science,2024-07-27,1,29.57,Bank Transfer,29.57
212,624c69b6-b244-45a7-b7e5-848131c681ec,Debra Caldwell,UK,Children,2024-12-29,3,71.95,PayPal,215.85
213,25c73c44-3e75-43b4-a64f-a6637e8f8095,Brooke Ramirez,UK,Biography,2024-02-28,2,36.39,PayPal,72.78
214,e4855aa1-016b-4287-b008-05cca7f36ae9,Nicole Smith,USA,Biography,2023-08-11,3,61.82,Credit Card,185.46
215,e2add909-c521-4f2d-9c45-d539c03f3538,Jessica Bell,UK,Science,2024-09-09,1,47.29,Gift Card,47.29
216,3805f907-6cd6-4193-8746-8f591b494e15,Ann Barnett,USA,Non-Fiction,2024-11-14,3,5,Credit Card,15
217,b227462c-f53d-4330-8dda-24ba2d06e8cf,Mary Whitney,Canada,Children,2025-03-24,1,27.3,Credit Card,27.3
218,8eb22579-0cdb-4ca4-b6ec-bdd68498e113,Donald Salazar,UK,Science,2024-04-17,1,33.91,Credit Card,33.91
219,1f115b76-d92c-4227-aadf-50853fcb7546,Ashley Simpson,UK,Fiction,2024-05-24,1,37.44,Credit Card,37.44
220,76f2dbfe-cd29-436f-a222-82e174daaebf,Joshua Mann,Australia,Non-Fiction,2024-11-26,1,35.95,Gift Card,35.95
221,8f15ba58-fce6-4504-87f8-424daae65fc1,Julie Flores,UK,Fiction,2024-02-23,1,9.11,Credit Card,9.11
222,c1581092-f335-4ba3-913a-7052986f9025,Brandi Roberson,UK,Fiction,2025-03-06,2,8.54,Credit Card,17.08
223,d0a44432-9cd6-4852-b14c-7df4e4347d51,Melinda Hanson DDS,USA,Fiction,2024-12-19,1,34.29,Credit Card,34.29
224,6d3ee1dc-8139-4443-a45b-712eb8225688,Janice Jones,Canada,Children,2023-07-18,5,28.87,Gift Card,144.35
225,722764e6-8c41-461b-a827-a1b9d4a02e53,Penny Johnson,USA,Romance,2023-07-04,2,54.06,Gift Card,108.12
226,dc8aee30-be60-43f7-a8be-9288e5af6e39,James Jensen,USA,Children,2024-05-29,1,35.04,Credit Card,35.04
227,c074718e-425a-409f-b337-c59979844388,Kenneth Branch,India,Non-Fiction,2024-11-23,3,46.49,Credit Card,139.47
228,46fde062-a33d-47af-9701-410d3f4b1a70,Tyler Allen,Canada,Fiction,2024-07-11,3,44.71,Credit Card,134.13
229,7c0e8cd8-8573-4793-8715-b2b9c40c5d91,James Aguilar,Germany,Science,2023-06-12,4,33.93,Credit Card,135.72
230,709b7d97-464c-44af-bd3f-3799a07295e9,Jessica Thompson,UK,Non-Fiction,2024-07-05,1,51.52,Bank Transfer,51.52
231,3c07c574-4925-4af1-b6aa-e05b13d5f2f7,Gregory Hall,Australia,Science,2023-08-28,4,28,Credit Card,112
232,e49d681d-51d8-4c64-95fa-1ab8458f1f19,Keith Davis,Canada,Biography,2024-06-29,2,34.17,Gift Card,68.34
233,269cd696-236c-4b87-94a0-bccb8a476a87,Rodney Patton,UK,Fiction,2023-10-19,1,36,Credit Card,36
234,271e3ee2-b1a6-41f1-a20e-99d33b33f3d8,Michael Houston,Canada,Fiction,2024-10-07,3,22.29,Credit Card,66.87
235,6a34c854-1071-4d51-b6c5-9dacb4d7e28e,Rachel Torres,USA,Children,2024-10-29,5,17.57,Gift Card,87.85
236,7746d0ba-8ae8-405b-94b4-a48268586eba,Mark Hernandez,UK,Biography,2023-11-26,4,15.65,Credit Card,62.6
237,d5385b0e-34f3-493c-8ff0-a55c6a702e2f,Jeff Thompson,USA,Romance,2024-12-13,2,19.28,Gift Card,38.56
238,c51155ff-e7a3-4e81-a3b4-c08b6b8e869f,Debra Lee,USA,Fantasy,2024-12-11,1,32.93,Credit Card,32.93
239,05000bc6-b20d-4b6e-b231-1f1795863a76,Megan Ryan,UK,Non-Fiction,2025-04-22,3,39.58,PayPal,118.74
240,9360715f-c3fe-4183-a172-b725db52ca58,David Clark,USA,Biography,2024-10-27,2,16.1,Gift Card,32.2
241,f1578470-0182-47c4-ba1b-58066160a6b4,Todd Rojas,Germany,Fiction,2024-10-05,2,35.8,Gift Card,71.6
242,63d62a39-c0e3-4efd-8c71-e0fe5a0cdd7c,Steven King,India,Fiction,2023-11-17,3,31.15,Credit Card,93.45
243,d5f25073-f414-42b1-a442-9ebbda7b9095,Jeffrey Stokes,Germany,Fantasy,2023-05-21,1,48.91,Bank Transfer,48.91
244,bc10fa52-bf5d-4fdf-89c8-d2ab6b44fa8d,Casey Wright,Canada,Fantasy,2025-02-01,1,27.42,PayPal,27.42
245,e5d6f6e6-9a6e-42f5-8cc4-29038bcf53a1,Janet Oliver,USA,Fiction,2023-08-02,1,58.77,Gift Card,58.77
246,45df16b6-382c-443f-bcfc-9b793875394c,Gary Smith,Germany,Fiction,2024-03-24,4,46.42,Credit Card,185.68
247,638c254c-076e-4bba-bc53-08bf6f92f25e,Gerald Wall,Canada,Fiction,2024-09-01,1,30,Credit Card,30
248,cc530e36-addc-4e13-ab3b-4d37560c95ee,Hannah Dickson,India,Fiction,2024-10-28,3,26.77,Gift Card,80.31
249,d72b6108-2a40-4f12-b963-f37f67814c1f,Madeline Boyle,India,Fiction,2025-01-19,4,48.29,PayPal,193.16
250,fb10987f-20ac-4703-ab67-146a77a6e17c,Virginia Lynch,Germany,Biography,2023-05-28,1,29.98,PayPal,29.98
251,e82c7d7b-06e7-45f9-88bc-539c9f4c3b79,Tammy Bridges,USA,Science,2024-09-22,2,35.57,Credit Card,71.14
252,a9ba5a27-907b-4e36-9786-48f864de82e6,Danielle Simmons,Canada,Romance,2024-05-25,1,27.33,Credit Card,27.33
253,6db99102-a48b-4dbe-957d-94a106f028ff,Shelly Henderson,Germany,Romance,2025-03-11,2,26.65,Credit Card,53.3
254,2e85cb21-7631-4e9d-9de9-f86322bd3388,Frank Davis,Canada,Children,2025-03-24,1,16.65,Credit Card,16.65
255,53cd6268-610c-4373-8299-9aa40cdf742b,Jennifer Williams,USA,Romance,2023-10-14,2,55.53,Credit Card,111.06
256,56666f9f-53ac-4ab9-b467-2cd9362f5e5c,Robert Mills,UK,Science,2024-01-06,3,29.07,Bank Transfer,87.21
257,473bd358-610e-4a64-a130-1617c2dff335,Philip Yates,Germany,Non-Fiction,2024-09-17,1,37.02,Credit Card,37.02
258,6bebac31-d4f8-4d72-b382-1cfdc083b73a,Chad Romero,UK,Science,2024-06-27,1,42.37,Credit Card,42.37
259,78660765-14f7-4e8d-95bc-b8d04094dded,Timothy Odom,UK,Children,2025-03-20,1,55.35,PayPal,55.35
260,0d557b61-8a17-4dfe-bfc0-0dc804f64d86,Lisa Morales,USA,Romance,2024-11-12,4,26.62,PayPal,106.48
261,39669fa7-5997-4043-b3b1-025bfff9f585,Victor Jordan,UK,Biography,2024-06-17,3,5,Gift Card,15
262,f510ab53-c7fe-439f-9190-f938a66fd7f7,Lisa Scott,India,Non-Fiction,2024-11-22,1,36.36,PayPal,36.36
263,07f194f9-c115-4d6d-8a4e-5b70a6d964a3,Michael Ellis,USA,Romance,2024-07-06,2,42.49,Credit Card,84.98
264,d6d7b3b8-3309-4d35-bf4d-f561f319c125,Maria Brennan,Canada,Fiction,2024-04-17,1,26.89,PayPal,26.89
265,3d114802-2702-478b-9f0f-da8d05379ff6,Jessica Williams,Germany,Romance,2023-11-28,2,43.22,Credit Card,86.44
266,1d48a071-ab61-47b1-b93b-4c3220500494,Lisa Odonnell,UK,Non-Fiction,2024-08-27,5,35.01,Credit Card,175.05
267,770c7798-37cc-463b-b2a0-345990604f62,Victor Lewis,UK,Fiction,2024-09-01,5,29.73,Bank Transfer,148.65
268,5e6fea07-c453-4f1d-8199-2fdfb31022f0,Rebecca Tapia,UK,Non-Fiction,2023-10-04,2,54.89,Gift Card,109.78
269,f6b751f7-9b74-4245-9b1b-c8952af43ab7,Joan Rogers,Canada,Science,2024-02-08,2,30.19,Gift Card,60.38
270,c71d5e60-1d52-46ab-b7e6-427cbf780e3f,Mr. Jeffrey Nguyen,USA,Fiction,2024-09-05,3,59.85,Credit Card,179.55
271,4fa03f26-f6f7-40cc-a9ec-8e49d1bdb8c0,Angela Luna,Australia,Fantasy,2023-12-16,2,35.5,Credit Card,71
272,edcb8cb6-0692-4c63-9424-aed51bac5c15,Alejandro Davis,Australia,Fiction,2023-06-09,1,22.52,PayPal,22.52
273,e87466d7-ad66-41bd-9367-6a024fdc6e1b,Eduardo Hart DDS,Germany,Fantasy,2025-02-12,2,6.41,Credit Card,12.82
274,f1043785-658b-4523-a014-1de9f54ad0a2,Duane Clark,Germany,History,2025-04-12,2,52.86,Gift Card,105.72
275,9793b9b4-1374-4146-b2c5-bd89b70b3420,Lisa Bowman,Canada,Non-Fiction,2025-04-13,2,49.32,Credit Card,98.64
276,3e2b6091-a092-452a-94a0-57a7b0cc1b3b,Jose Smith,Canada,Non-Fiction,2024-12-13,4,46.93,PayPal,187.72
277,4d3485c5-c5c1-4eb4-b27b-3d901a16342c,Tammy Nguyen,Australia,History,2024-05-22,4,54.27,PayPal,217.08
278,ce3714af-99b4-4350-af2b-99b4d9acd158,Maria Harrington,UK,Science,2024-12-29,2,61.95,Gift Card,123.9
279,90e0f4a0-fbdd-4933-8bd5-8bf61efd76e9,Michael Gibbs,UK,Science,2023-12-23,1,5,Credit Card,5
280,8861fe18-58e2-4888-8a83-81bec85aca46,Greg Williams,Australia,Non-Fiction,2024-12-14,2,8.45,Credit Card,16.9
281,11a72609-5edd-4bbf-a959-76636daa2e68,Nicole Baker,Germany,Children,2025-04-15,1,30.78,Gift Card,30.78
282,033d2bce-575a-4d2c-a5c5-650c8186a576,Justin Jones,Canada,Biography,2024-06-22,3,49.68,Credit Card,149.04
283,7d7ddbed-d284-476c-ab88-f83dd97dc9cd,Kimberly Jackson,Canada,Fiction,2023-12-04,2,39.33,Gift Card,78.66
284,5cb85aed-f5f6-4c97-aefb-63b11b049863,Jeremy Turner,USA,Non-Fiction,2023-08-24,1,39.36,Credit Card,39.36
285,75b17a55-d426-4982-a43e-4288a2b5b498,Carlos Brown,UK,Non-Fiction,2025-02-09,2,28.32,Gift Card,56.64
286,2d174fc9-6f7c-45ea-a72a-6d8eb5122df8,Shannon Ryan,USA,Romance,2023-04-24,3,22.31,Gift Card,66.93
287,a6846099-f729-4951-8591-31d2bbda0242,Yvonne Patterson,Canada,Romance,2023-12-11,3,33.54,Gift Card,100.62
288,eb6c1016-cee6-44d0-9dac-6e8345241ea6,James Rivas,Canada,Non-Fiction,2024-08-09,3,31.18,Credit Card,93.54
289,7701f7bb-7bc6-4e1f-864e-e6e389c5b31a,Rachel Soto,USA,Fiction,2024-12-04,1,28.26,Credit Card,28.26
290,97ac6aa8-bb24-48a3-9363-57b66f81cf4f,Danielle Lucas,UK,Fiction,2024-01-29,2,44.44,Credit Card,88.88
291,3ed8c56c-da09-4fa0-9282-8d8044b591f7,Olivia Russell,USA,Non-Fiction,2024-08-23,1,34.85,Credit Card,34.85
292,4767d76c-162f-4a24-af43-613cd4aac9a3,Amber Cruz,USA,Non-Fiction,2023-11-03,2,41.63,Credit Card,83.26
293,c01f36bf-3e6d-458b-b367-c28de1b294de,Gregory Smith,Australia,Biography,2025-04-09,2,33.32,Credit Card,66.64
294,ab0e664e-9c3e-42d5-91e1-aa9676f72255,Alison Miller,Canada,Children,2024-08-14,1,45.3,Credit Card,45.3
295,7e8adee7-0758-4201-961e-16d16105716b,Jessica Lane,USA,Non-Fiction,2023-09-09,4,18.43,Credit Card,73.72
296,7cd0129d-2e8d-4e87-9334-20e6d9d80b8d,Angela Drake,Canada,Fantasy,2024-05-18,1,13.79,Gift Card,13.79
297,4223623b-cc3e-4dde-9ad5-cf06364d7c87,April Carter,Australia,Children,2024-05-11,2,29.95,Credit Card,59.9
298,989d9d4a-e15c-4666-8797-b2c957207246,Shannon Hernandez,USA,Science,2024-02-18,1,46.47,Bank Transfer,46.47
299,8e485223-46b9-4991-a14e-b70db380c73a,Michelle Stevens,UK,Fiction,2025-04-11,1,29.57,Credit Card,29.57
300,30e912f2-f2b4-4abf-8441-aefd0299436a,Olivia Williams,USA,Non-Fiction,2024-04-20,2,65.51,Credit Card,131.02
301,680bac63-b856-4035-bdc9-829015eabb27,Garrett Thomas,USA,Fantasy,2024-09-24,1,19.72,Credit Card,19.72
302,3d85de89-c217-4429-8e20-07247d137018,Nicole Lewis,Canada,Science,2024-01-11,4,32.09,PayPal,128.36
303,b63b4dc3-a559-4463-b9e1-3ceab0cbc61f,Douglas Fuller,Canada,Non-Fiction,2024-03-24,2,7.45,Credit Card,14.9
304,046a0df5-cafd-4613-b2bb-912d7da67785,Jordan Harper,UK,Science,2024-04-07,1,57.17,Credit Card,57.17
305,6786d506-38ba-4abc-8b53-05e517d2582e,Michelle Hall,UK,Fantasy,2023-12-24,1,33.19,Credit Card,33.19
306,a9f948b2-4e63-44bb-be49-3f43b118f68d,Megan Hernandez,India,Non-Fiction,2023-10-16,5,5,PayPal,25
307,8db06746-7927-4973-9e78-1fd794e0d3ba,Jeremiah Fisher,Canada,Children,2024-11-25,2,30.26,Credit Card,60.52
308,ff233d5f-6ced-415d-9800-7c0287ea7ff5,Ryan Barrera,Canada,Biography,2024-05-31,1,5,Credit Card,5
309,5a104129-54ae-4d1b-8ce6-424dbef59fe6,Daniel Martinez,Australia,Fiction,2024-03-05,2,53.29,Bank Transfer,106.58
310,4e7ed827-455a-4762-b428-a656b3ee4d3b,Douglas Howard,USA,History,2024-03-05,1,21.34,Credit Card,21.34
311,b8a6171f-1ee3-4dc4-bb04-8a8b405bfdc9,Jeffrey Leonard,Canada,Science,2024-07-01,2,35.61,Credit Card,71.22
312,be2d740a-1e9b-43bc-90c7-c006314d3441,Jasmine Hahn,USA,Science,2024-05-28,1,23.89,Credit Card,23.89
313,b0ae8f08-c31e-4bbc-b36c-b62b892e6161,Erik Williams,USA,Non-Fiction,2023-06-21,3,32,Credit Card,96
314,bd1531c8-3764-4bda-b108-d4482f65fafa,Susan Melendez,India,Non-Fiction,2023-12-21,1,47.05,Credit Card,47.05
315,96ef2ad6-b97e-4703-86c8-adfe7bf47042,Robin Baker,Australia,Science,2024-01-14,1,28.92,Credit Card,28.92
316,98c7472a-864e-4a13-829c-fc0cfa02eaec,Raymond Brooks III,UK,Fiction,2024-09-05,1,43.36,PayPal,43.36
317,d52721e7-19bc-443e-bb02-bebb48729a4d,David Mitchell,Canada,Non-Fiction,2023-10-05,3,5,Credit Card,15
318,5c62b3a2-3a3c-463e-8bd6-cee631b1b099,Felicia Matthews,USA,Fiction,2024-11-29,3,15.9,Gift Card,47.7
319,b540b30e-039f-4a25-8d61-68bd2defe193,Jill Stevens,USA,Fiction,2024-07-25,2,35.78,Credit Card,71.56
320,0ba6eab9-4639-447b-a067-bdac88bd13d1,Roger Johnson,USA,Biography,2025-01-23,2,24.22,Bank Transfer,48.44
321,4ac9778d-8da8-4ee4-8df5-6ac6f96b648a,Cynthia Price,Canada,Non-Fiction,2023-08-02,3,52.61,Credit Card,157.83
322,a34b6cf6-2053-4a42-b1af-db65b289f224,John Johnson,UK,Biography,2024-09-26,3,47.55,Gift Card,142.65
323,1a432f0a-7daa-49f0-80b6-fce2de53790a,Alison Delacruz,UK,Fiction,2023-12-17,2,55.45,Gift Card,110.9
324,48ca7651-92f5-4f7b-8323-d342df6a8f93,Henry Parker,USA,Science,2025-01-16,1,36.48,PayPal,36.48
325,5738811d-70c2-403f-ba8d-03aa782a65e0,Curtis Davis,India,Fiction,2023-06-29,1,23.85,Gift Card,23.85
326,40a26c60-0d27-4659-b72a-da9b2f32751e,John Clark,UK,Romance,2025-02-20,1,44.19,Credit Card,44.19
327,1d34d08e-7a4c-45d4-9c99-e04cf0e98b3b,Amy Chapman,UK,Romance,2024-12-31,1,19.18,Credit Card,19.18
328,7de31a51-6694-4343-90ba-58e3d2762bdc,Maria Williams,UK,Fiction,2023-09-25,1,30.64,Gift Card,30.64
329,afbb411a-a123-4a8c-93b7-a88612f70c97,Nancy Hogan,Canada,Fantasy,2024-11-19,3,41.12,Credit Card,123.36
330,cfa701cd-2631-400b-a6d7-94d30db95301,Howard Hunter,USA,Fiction,2025-03-12,2,24.42,Gift Card,48.84
331,15ce6a66-4dc8-4a1e-b2f9-e5fa90164161,Dylan Baker,Canada,Science,2023-09-27,3,70.83,Credit Card,212.49
332,8edddfcd-1e52-4770-bf89-7142fe716b14,William Mcbride,Australia,Biography,2024-05-06,3,45.81,PayPal,137.43
333,989bc4da-9b37-422b-aa8a-616fc3b290d0,Jenny Sanchez,USA,Fantasy,2023-09-28,2,21.21,Bank Transfer,42.42
334,c693da11-39c6-41ca-9e50-aa42ca6dfda1,Suzanne Hancock,USA,Biography,2023-09-16,4,49.37,Credit Card,197.48
335,e893be3d-7354-4a6f-a160-745985c7504b,Jason Riggs,USA,Non-Fiction,2025-01-05,1,59.49,Credit Card,59.49
336,96a9954f-dc33-41f9-8c1f-55ab715629ee,Suzanne Lambert,USA,Fiction,2023-09-04,1,12.38,PayPal,12.38
337,9191b363-4e2d-4645-adc7-cac7fd72b050,Tyler Green,Germany,Fiction,2024-02-24,3,54.2,Gift Card,162.6
338,f5c9b047-9c10-4572-8f6b-40d09efba58b,Zachary Doyle,UK,Children,2024-09-15,1,16.07,Credit Card,16.07
339,c342bd2b-f295-456e-9967-5f06bd767e35,Noah Briggs,Canada,Romance,2023-12-14,1,34.87,Credit Card,34.87
340,43bfd931-3605-4f54-a021-c0ca3531968d,Nicole Ward,USA,Fiction,2025-02-02,3,37.63,PayPal,112.89
341,3d67cde9-2834-44c0-94c8-b3b4a911d192,Blake Norris,Canada,Science,2023-06-02,1,25.12,Credit Card,25.12
342,2812859a-1337-439e-8d4f-5d272c7f0b79,Latoya Fitzgerald,Canada,Non-Fiction,2024-05-31,5,25.07,PayPal,125.35
343,b07aa066-7354-45ea-a894-9b8d00af5b3a,Wendy Miller,USA,Non-Fiction,2023-07-07,1,22.16,Gift Card,22.16
344,085b15fb-4a8f-4810-b84c-2f29980402a2,Stephen Shaw,Canada,Science,2024-08-01,1,26.9,Credit Card,26.9
345,48603b32-b4fb-4eb9-89c1-3de73b4206c5,Jo Hickman,Canada,Children,2024-08-28,3,20.09,PayPal,60.27
346,1238d630-743b-45a2-9c0f-2fcfb3f6fe0d,Billy Cross,UK,Romance,2023-12-11,2,51.7,Credit Card,103.4
347,43b9da13-ec85-4f37-bbc1-a987aff8754d,Jeffery Davis,UK,Fiction,2023-12-19,4,12.94,Credit Card,51.76
348,96fc734d-a003-4d28-8a8f-3653c9af18f8,Maria Dixon,USA,Romance,2023-12-01,5,61.97,Credit Card,309.85
349,32a447b2-ef04-457d-8dcc-c33aa9434aa0,Diana Murray,Canada,Fiction,2024-07-02,1,33,Credit Card,33
350,398d1ca6-8b68-40b5-9d61-fac36cd5e859,Jennifer Curtis,UK,Fiction,2024-07-09,1,5,PayPal,5
351,44007d5a-e88d-4719-a624-2b40a5cb63a2,Janet Mcclure,Canada,Science,2023-06-08,1,46.59,PayPal,46.59
352,0f44704f-1247-4a4e-a469-98e8d39e198b,Alexis Watson,Germany,Fantasy,2024-12-09,1,29.18,Credit Card,29.18
353,9854ce4e-4ebf-45c3-8ae9-b4a72a79ea68,Jared Spence,UK,Non-Fiction,2023-08-14,3,17.11,Gift Card,51.33
354,ebd34616-91b7-4d8e-9301-6989bfbbb17f,Alice May,USA,Non-Fiction,2023-05-11,2,29.88,Credit Card,59.76
355,77fc9703-1fd5-4423-b06c-5c5649e2623d,Nathan Miles,USA,Children,2024-05-31,3,23.39,PayPal,70.17
356,670acc5c-b321-4f21-8dd8-eb85b04d3376,April White,UK,Fiction,2023-12-09,1,54.31,Credit Card,54.31
357,8a3c3b5e-801e-41da-85b1-ed25f1533ae8,Kathleen Odonnell,USA,Romance,2023-08-10,2,23.29,PayPal,46.58
358,9918ee46-1497-4658-b010-f7197e695d0d,Emily Massey,UK,Romance,2024-12-31,2,15.13,PayPal,30.26
359,bc0a6a5d-6e99-4e3e-a3b1-37fc0a3450fc,Lisa Henderson,Germany,Fiction,2024-04-20,3,24.37,Credit Card,73.11
360,069f14f1-4018-4c6e-9a8c-fa3c5283aac7,Andrea Brown,UK,Children,2023-10-21,2,20.11,Bank Transfer,40.22
361,ac9ed156-f63f-4e41-ba9a-ca5e176132ed,Shawn Patel,Canada,Romance,2024-01-24,3,51.16,Gift Card,153.48
362,964db03f-9340-4fad-9c4a-d56bd6016237,Eric Parker,UK,Non-Fiction,2024-08-08,5,38.02,PayPal,190.1
363,c3c75611-ffe3-4a49-854f-92fff366bad4,Cindy Garza,Canada,Science,2024-07-17,4,13,Credit Card,52
364,9384ec2b-44fe-4cae-9248-a9a7ac1aa554,Jesse Yang,Canada,Fiction,2023-07-16,3,19.16,Gift Card,57.48
365,2cd94cbb-c19a-458c-835b-1c8c0a4c9f7f,Dean Evans,Germany,Science,2024-07-10,1,28.32,Credit Card,28.32
366,7135f221-a6c9-437f-84da-d06a7872bdeb,Carl Lopez,Canada,Fiction,2023-07-31,1,7.36,Credit Card,7.36
367,ff37d19c-2e76-428b-8735-44f9ea83bf00,Diane Smith,India,Romance,2023-07-04,3,18.38,PayPal,55.14
368,d0725b5c-a281-4044-af96-288295d82980,Shelly Jackson,Germany,Non-Fiction,2023-12-24,2,39.86,Credit Card,79.72
369,785299f4-175b-498d-b814-01027de1bdfe,Rachel Castillo,USA,Non-Fiction,2024-04-27,2,62.22,Credit Card,124.44
370,5230dfbd-5553-42fe-a889-803e5913f9d3,Hunter Miller,USA,Romance,2024-09-22,2,7.43,PayPal,14.86
371,292bd156-db94-4570-9ac7-0ec0ab8ddeb4,Melanie Fischer,USA,Fiction,2024-05-20,2,75.9,Credit Card,151.8
372,7ed70ed7-b194-490b-a961-929e546e035a,Eric Camacho,USA,Non-Fiction,2024-03-20,1,40.62,Credit Card,40.62
373,668409e3-f1f8-443e-a99f-131849c8a43f,Eric Harris DVM,USA,Non-Fiction,2025-01-16,1,17.98,Gift Card,17.98
374,0964fbbf-8cd3-41b0-82b0-1cfdd045dd1c,Angela Craig,UK,Non-Fiction,2025-04-11,2,57.91,Credit Card,115.82
375,409d3602-5084-4242-968b-1625746f7891,Henry Brooks,USA,Fantasy,2023-11-08,4,41.28,Gift Card,165.12
376,c5c5b37a-f85e-46a1-9dad-09b252c21221,Tony Barnes,Canada,Romance,2024-10-21,3,47.69,Gift Card,143.07
377,d32e6dcd-83bc-4478-9d6a-c7b86778043b,Robert Bailey,Australia,Fiction,2023-11-23,1,47.38,PayPal,47.38
378,de8ede0b-a85c-4e4a-804b-6fabfcf56188,Taylor Parsons,USA,History,2024-10-26,4,51.13,Gift Card,204.52
379,0de051a6-69ca-47d2-b644-14fd8ae769ed,Christopher Wilson,Australia,Children,2024-06-08,1,16.24,Credit Card,16.24
380,9f64eeed-5c9d-427d-84b8-71bb300568d2,Erin Mcdowell,USA,Fantasy,2025-01-24,3,47.11,Credit Card,141.33
381,71299889-a01a-4992-bf9d-3e64c1a6423b,Amy Ray,USA,Non-Fiction,2024-11-26,3,35.8,Credit Card,107.4
382,445dcc38-341c-4494-8d36-6dfcc28ebd70,Stephen Leon,UK,Science,2023-08-27,1,43.71,Credit Card,43.71
383,49bc473f-ed7b-4656-a18a-15368c99a894,Christopher Bolton,UK,Children,2024-07-03,2,24.87,Credit Card,49.74
384,7c16128d-b2c0-4394-a17f-29e170286046,Erin Aguirre,Germany,Children,2024-03-24,4,25.3,PayPal,101.2
385,a14923c2-f920-464c-8763-fcd01f15c7b6,Valerie Rodriguez,UK,Children,2023-06-23,4,26.31,Credit Card,105.24
386,b5b453ca-3d42-493c-8c9f-d3349bdf0377,Peter Thompson,Australia,Fiction,2025-01-07,2,45.97,Gift Card,91.94
387,03802b70-8d03-491e-8f8d-5238288b78b5,Terri Davis,USA,Romance,2023-08-31,1,33.74,PayPal,33.74
388,3985fb62-17dc-4eff-a872-13f98d605936,Joseph Blevins,USA,Children,2023-05-02,3,26.91,Credit Card,80.73
389,1d0bc9bd-e9b5-45cf-9766-5cdafe049059,Steven Cannon,Australia,Biography,2024-12-26,1,29.94,Gift Card,29.94
390,a5d04d53-1e12-42e3-b272-92b6762172ed,Wendy Horne,Australia,Non-Fiction,2023-12-22,1,53.76,Gift Card,53.76
391,eec259dc-7f95-497c-a76a-a6ced50755d9,David Cruz,India,Science,2023-08-16,1,42.41,Gift Card,42.41
392,b495db4e-8245-4fb4-8ab7-706eb77350ca,Michael Hendrix,Canada,Fantasy,2024-09-28,5,41.88,Gift Card,209.4
393,7b85179a-d5b0-47e0-aa5d-932b45ff2c83,Thomas Garcia,Canada,Science,2025-03-10,4,39,PayPal,156
394,74eff545-3e65-4603-b8e3-654bfaf14ff0,Jacqueline Ford,Australia,Fantasy,2024-05-23,3,51.08,Credit Card,153.24
395,30cbd755-6232-417a-a507-41818d1fb540,Vanessa Boone,Canada,Romance,2024-04-04,4,19.13,Credit Card,76.52
396,bf0d073d-821c-4336-9970-cf60ebff8d15,Nancy Garcia,Germany,Non-Fiction,2023-05-14,1,48.29,PayPal,48.29
397,11df12d7-dd30-4e89-a2f2-35f2e11b868d,Ernest Kennedy,Germany,Science,2023-05-20,1,36.15,Credit Card,36.15
398,dabac50d-ca3d-4859-85ce-099c46b82659,Brandon Miller,Canada,Fiction,2023-07-25,3,21.01,Gift Card,63.03
399,c9a7d91f-ef2a-4713-9702-10496a39aaa6,Anita Wright,Australia,Children,2024-07-12,2,34.71,Bank Transfer,69.42
400,00a81de9-d20f-47d0-8465-6d6b81fb18b3,Martin Cox,Australia,Fiction,2023-05-30,1,30.88,Credit Card,30.88
401,d664d264-4c6e-47ff-b9de-7a3a486822b9,Tiffany Flores,USA,History,2024-02-09,2,40.12,Credit Card,80.24
402,a8f1e091-ffb8-402d-9475-dbc996418ced,Anthony Parker,Germany,Children,2023-08-23,2,48.51,Credit Card,97.02
403,7250ee18-260a-4962-9d81-b7f57d5911c6,Jeremy Miller,Canada,Non-Fiction,2023-12-01,2,18.06,Gift Card,36.12
404,551ac8ea-585a-4afa-bbfd-cc1289e06ab3,Stephanie Jensen,Australia,Non-Fiction,2024-03-19,1,60.76,Credit Card,60.76
405,6090d697-8b1e-4b9d-834b-9fbb8d4a75b8,Jennifer Austin,Canada,Biography,2024-11-27,3,9.79,Credit Card,29.37
